id,title,sentences
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第一選區侯亞寧
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,邱議瑩盤面淺綠推估結果邱勝侯3以內
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第二選區黃韻涵
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,邱志偉盤面中綠推估結果邱勝黃79
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第三選區黃昭順陳麗珍
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,劉世芳盤面深藍推估結果黃出戰勝劉79
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,陳出戰則勝劉10以上
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第四選區徐慶煌
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,林岱樺盤面深綠推估結果林勝徐10以上
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第五選區黃柏霖
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,李昆澤盤面淺綠
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,推估結果黃勝李56
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第六選區黃紹庭
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,趙天麟盤面中間
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,推估結果趙勝黃5以內
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第七選區李雅靜
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,許智傑盤面中藍推估結果李勝許67
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,第八選區陳麗娜
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,賴瑞隆盤面中綠推估結果賴勝陳57
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,推估席次藍3綠5
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,以上歡迎高雄通或在地人提供建議
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,以上數據為參考2018市長暨議員選舉結果
M.1557930976.A.DCF,[討論] 2020高雄市區域立委選舉,並綜合考量候選人個人風評做出推估
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,請媒體追事件如果郵局跟有任何不法
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,請送檢調把這些人移送法辦
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,如果沒有而是民進黨立委們關說
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,想移開阻檔立委們個人利益的石頭
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,請媒體也把這些立委的吃相
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,公諸於世民進黨不要再亂搞了
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,陪葬了台大校長還不夠嗎
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,連台灣的本土電商
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,都要因為你們民進黨的個人利益而陪葬嗎
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,這件事請媒體政論節目總統候選人都發表意見
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,讓台灣人民看清楚
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,民進黨為了自己的利益是怎麼搞自己的本土電商
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,詹宏志都公開說
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,有弊案頭可以拿下來
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,若民進黨關說是為了自己利益
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,那些賴系立委要不要移送
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,不要再讓民進黨打著愛台灣的旗子
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,暗的裡卻謀的是個人利益
M.1557931118.A.CAD,[討論] 請媒體追pchome事件!!!,2020一定要滅絕民進黨
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,最近兩件事跟曲棍球檢察官被彈劾
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,又加深了民間對政府的不信任
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,搞得老總跟董事無故被撤換
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,明天郵政工會還要去抗議
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,曲棍球更沒救了
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,你做這個動作已經不用管緣由了
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,八成以上的人都認為你政府在秋後算帳
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,就算一直綁著反中神主牌
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,但後院一直失火
M.1557931681.A.A01,[討論] 蔡政府是不是要樹倒猢猻散了？,真的有用嗎唉我看是不行了
M.1557931773.A.922,[討論] 發大財產生器,巴哈的原文網址
M.1557931773.A.922,[討論] 發大財產生器,密技發大財產生器
M.1557931773.A.922,[討論] 發大財產生器,看到快笑死感覺蠻好玩的
M.1557931773.A.922,[討論] 發大財產生器,01網址一直跑掉
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,安安各位先知先進大家好大家晚安
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,是這樣的拉就是阿
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,在綠營有覺青吱吱
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,在藍營有92及五毛然而在白營有人叫柯糞等
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,那摸本肥就納悶啦
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,關於從韓粉轉為真
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,韓粉需要什麼準備呢
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,那摸要從真韓粉昇華
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,韓藍覺醒需要有什麼條件嗎
M.1557931814.A.CE4,[討論] 韓藍覺醒可能性？,有人可以幫本肥解答嗎
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,懶得貼文只有截圖
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,中央層級賣了44億好棒棒廠工版推到爆
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,地方市長韓導賣幾百億被
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,嗆佔幾趴覺青可否算一下44億佔幾趴
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,6這圖來源是林佳欣臉書
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,中國大陸好像佔了97耶不是要分散市場3
M.1557931819.A.E0E,[討論] 小英臉書-台灣鳳梨酥好讚,結論只要不是綠的跟中國談生意都是舔共賣台啦
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,曲棍球段去年罵館長垃圾
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,結果現在蔡總統跑去跟館長玩在一起
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,呃這轉變會不會太大了
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,真不曉得段宜康會出來說什麼
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,不過以他過往打了就跑的蘇辣性格
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,柯認證新潮流愛烙跑
M.1557931915.A.3A2,[討論] 曲棍球 館長 蔡總統,八成裝死到底不知道大家怎麼看這轉變
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,有嗎我怎麼覺得一路走來屎終如一
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,106大紅包政院高層證實補助款400億3萬
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,4221條款出爐租賃車將不得排班巡迴
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,輔導農地違章工廠就地合法
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,蘇貞昌讓人安心拼經
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,2224蔡英文送大紅包計程車換新車
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,補助最高35萬
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,23097000多家農地工廠輔導合法
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,將繳合理回饋金
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,4329政院拍版工輔法
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,農地工廠將就地合法
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,談農地違章工廠
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,蘇貞昌要兼顧經濟與環
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,農地又不是今天才爆發的
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,只是今天是農地一起爆
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,過去幾個月不過是因為全世界只關注韓國魚
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,再加上空心菜臉書文狂洗蓋過去而已
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,1124後有裝乖一陣子
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,現在農地工廠合法化
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,惡搞公投難度微型企業不用勞基法
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,違法勞基法微罪不罰
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,監察院政治侵害檢察官
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,立委介入幫特定企業得標
M.1557931918.A.91F,Re: [黑特] 熟悉的DPP回來了,急速增加中熟悉的回來了
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,其實是這樣前不久你發現所有新聞都環繞在非蔡英文候選人身上
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,而蔡英文的人馬也是瘋狂的攻擊然後故意低調蔡英文的新聞
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,反正蔡英文的新聞負面居多越低調反而損傷越少
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,而各大候選人又忙著彼此戰成一團
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,尤其有一個媒體寵兒韓國瑜
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,也因此蔡英文一直都是躲在後面看戲
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,看你們自爆看你們互咬
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,而蔡英文因為之前民調很低所以其他人也沒空理他
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,但是問題是最近蔡英文因為兩岸反中吸票所以民調上升
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,外加之前1450砲火太猛烈造成其他候選人粉絲極度不爽
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,所有人都認為攻擊他們的人是蔡英文的1450
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,也因此我早說過之後會有反擊拳
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,尤其蔡英文的民調往上拉了那就有打他的價值
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,所以我相信過不久之後整個總統選舉的媒體新聞
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,將會有非常多蔡英文負面新聞冒出來
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,很多名嘴民意代表或是媒體人
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,會開始把蔡英文的負面文宣新聞資料開始大量曝光
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,反過來除了報復蔡英文1450的無忌憚到處攻擊的仇之外
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,現在大家再把焦點聚回蔡英文身上
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,這時候其他人的各種負面新聞就會因此反過來被淡化
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,也讓其他人喘口氣沉澱一下
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,接下來這段時間可以看其他所有人聯合攻擊蔡英文的戲碼
M.1557932081.A.E84,Re: [討論] 蔡政府是不是要樹倒猢猻散了？,等到有利多風向的時候在跳出來
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,偏偏現實就是老人藍綠鐵票先分完
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,剩下理論上有可能給柯的卻還是一致不爽他
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,我只能這麼說啦
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,要嘛你的年齡已經超過50歲
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,要嘛就是你對社會觀察能力不足
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,現在50歲以下的人
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,沒有在分什麼藍不藍綠不綠拉
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,只有少數對政治特別熱衷的人
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,才會在哪裡什麼非藍不投非綠不投的
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,隨著網路的出現以及教育的普及
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,現在人在分析問題跟之前已經不太一樣
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,傳統的老人喜歡用過去的事情來分析未來
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,現在是超速食時代
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,昨天可能討厭你
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,明天也許會變成你的粉絲
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,不要認為誰誰誰已經出局了
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,沒有到最後一刻真的沒辦法判斷最後的局勢變化
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,這次的選舉就像柯說的
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,天亮下雨就出兵
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,速戰速決不要留給對方反擊的機會
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,韓國瑜就是太早表態
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,從現在開始到選舉哪一天
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,只會越走越下坡
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,相反的檯面上還沒出現的人
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,就是那個等待下雨的信長
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,不是不分藍綠是願意支持更理想的對象
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,而不是含淚含屎在投票
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,你說的沒有錯柯跟韓國瑜出現
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,就是代表有一大群人很討厭藍綠對抗
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,而不是傳統的把這群人認為是藍綠的鐵票
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,而這群人是會對政治人物做的事情
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,改變投票的意向
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,不再是傳統的什麼含淚含屎也要投給誰誰誰
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,我不認為柯最高就是30趴封頂了
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,我用另一個角度來說好了
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,如果柯今天台北市長不做了
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,跑去別的縣市選市長
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,任何一個縣市一樣是掛無黨籍的
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,你會覺得他拿不到30趴嗎
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,既然如此為什麼總統選舉你會認為他拿不到30趴
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,如果選舉前的數據可以相信的話
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,現在的高雄市長叫做邁邁
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,你真好笑那你說的不就是我說的
M.1557932199.A.E5A,Re: [討論] 民調高但感覺不會贏啊,沒有到最後所有的民調數字隨時都會有巨大變化
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,一句話絕對投爆
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,韓導再怎麼觀感不佳
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,至少沒做過什麼傷天害理的事情
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,反韓導的最好是能把郭朱推上來
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,否則吱黨這壞到骨的吃相還肖想繼續執政
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,吃屎去吧20170528
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,2025非核家園
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,經長電價約漲一成
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,非核家園代價沈榮津2025年後電價貴近2成
M.1557932209.A.18D,[討論] 話放在這，我反韓導，但如果韓導初選出線,經濟部估2025年電價漲3成
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,阿館是老闆看那個員工搞出大事
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,叫你滾就滾但阿館同時也是民營企業老闆
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,如果跟政府企業談好一件事
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,結果上層說你這不行
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,不但把對口換掉
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,還想把你們談好的約給換掉
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,如果是阿館他要怎麼挺
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,因為他好不容易跟小英合照
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,本來棄韓投綠結果馬上搞出這種事
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,阿館已經洗過藍綠三溫暖了
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,不知道何時阿館忍受不住
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,藍綠這兩黨的鳥事
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,出來選總統在下
M.1557932227.A.2A3,[討論] 逼阿館出來選總統的就是你們,摩天輪之前請多多鞭策和指導
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,國民黨的候選人
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,1朱立倫過氣的腳色
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,典型的政治人了無新意
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,2王金平跟1號差不多
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,比老朱還老光看年齡下一位好了
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,3韓國瑜前幾個月的當紅炸子雞
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,現在感覺被看破手腳
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,政績沒有可以說得出口的可能才當選不到半年
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,但是根據目前政績
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,感覺就算做4年好像也做不了什麼
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,屁話說一堆感覺應該做一屆
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,高雄市長就要回雲林從事教育事業了
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,民進黨的候選人
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,1蔡英文不能說沒做事
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,但是戰場開太多仇恨值吸很多
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,在外交與國防上總統本職做得很好
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,內政不行任用人也有問題
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,常常幫人背黑鍋
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,但是這些帳都要算在自己頭上
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,2賴清德身為台南縣民應該要支持他一下
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,但是真的覺得依照過
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,往行政院長的戰績來看
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,戰績實在不是很優良
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,現在我也不懂他跳出
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,來初選是在搞什麼
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,中間派的候選人
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,柯文哲覺得他做台北市長真的做得還不錯
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,科學作法與講真話白目
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,很對味很多台北市難搞的有看到改善
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,但是講國際局勢真的不行
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,最近卯起來自爆
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,在自己的弱項跟小英的強項
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,真的很想跟他說找死
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,最近一團亂請大家保持好心情
M.1557932297.A.C1A,[討論]有人跟我一樣覺得最近對政治很無言的嗎?,每天來政黑幹譙
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,我的天啊台灣最大電商網路家庭得到標案了
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,4萬坪的倉儲耶
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,竟然沒有人支持有中資味道的某公司也應該分一杯羹
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,這是台灣嗎這樣中資少了發大財的機會
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,網家準備發大財了啊
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,大家都在幫財團說話抱不平呢
M.1557932426.A.F6B,[黑特] 天啊，民進黨竟然讓PCHOME獨得標案！,笑死了哈哈哈哈哈哈哈哈
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,鑑於兩黨的施政方針
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,建議兩黨都改個黨名
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,中國國民黨中國國瑜黨
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,民主進步黨資產進步黨
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,國民民主之名給你們用實在對不起台灣
M.1557933001.A.834,[討論] 國、民兩黨啥時改黨名？,對得起先祖先烈跟人民嗎
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,明明再一年又五天
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,禿頭賣菜俠就要上台征服宇宙
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,2020台灣就要被偉大的中華民族復興了
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,怎麼蓋在農地上的工廠就地合法
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,勞基法也不裁罰了
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,這些中小企業主現在不是該售地套現換美金了嗎
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,喬事立委也出來吃喝玩耍了
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,把董事長總經理叫出來洗地
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,當大家都白癡啊
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,監察院直接介入個案打擊檢察官
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,法官法也要修正
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,由司改幫直接變上級法院
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,對岸過來之後台灣還需要這麼多法律嗎
M.1557933179.A.F45,[討論] 不是要亡國了嗎  怎麼吃相更難看了,立委上班是不是根本浪費時間
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,假如你比較希望郭董選上總統
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,我覺得要趕快讓郭董能吸引砲火
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,看看對手會拿甚麼東西檢驗他
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,然後看看這些東西
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,對他造成傷害程度如何
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,這樣一方面也是把全國的焦點聚集在他身上
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,邊緣化其他人對他也有利
M.1557933195.A.BAB,[討論] 比較支持郭董選上總統的人......,另外提早接受選戰檢驗
